time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,etCO? ,FIO2 ,end challenge
1030.4,595,2,-1.251261078,0.702991035,0.294076504,-0.548270042,-1.235592453,0.680105161,0.282724891,-0.555487292,-1.207597386,0.073735137,0.168263669,-1.133862249,-1.195875324,0.06790092,0.161745955,-1.127974404,-2.197897527,0.31966785,-0.350425036,-1.878229677,-5.681061721,-1.447863373,-0.467241668,-7.128925094,48.78563091,496.2197559,545.0053868,0.089836037,-1.954252113,-1.915697614,-1.281332522,-1.263776244,-2.517565377,-4.233198347,9.865702866,8.045274601,8.952301333,8.350692313,11.38292495,9.247707593,10.6115865,10.92019699,0.087697353,0.107150225,0.099317698,0.11745818,23.60949313,14.48211969,38.09161282,61.89956094,1.592491474,0.31608989,1.908581364,1033.6,84.1779316,0,96.79943303,7.15876378,3.029337891,20.73189684,14.35815089,6.555833576,3.051750444,72.4493288,95.91211417,5.660827296,0.207946352,
1033.6,596,2,-1.487531947,0.724433201,0.232492686,-0.763098746,-1.472691842,0.706497473,0.224608218,-0.766194369,-1.442041757,0.121117877,0.118097304,-1.32092388,-1.430220358,0.11633889,0.113823691,-1.313881468,-2.617986443,0.314469045,-0.426534663,-2.303517398,-5.922495625,-1.191503288,-0.738110927,-7.113998913,46.54962608,496.1285772,542.6782032,0.086154247,-2.211965147,-2.179189315,-1.563159634,-1.546559247,-2.932455488,-4.730992338,9.773089579,8.092856906,9.008053349,8.420131017,11.32584215,9.261867154,10.5760024,10.99073172,0.088933951,0.106071452,0.097791087,0.116290114,22.77053456,14.72507536,37.49560991,60.67948783,0.753532901,0.55904556,1.312578461,1036.8,78.9942145,0,97.10433974,7.88700078,3.92512078,20.76666665,14.44551979,7.090880015,3.926737195,72.78041392,96.05509344,5.828213923,0.210034956,
1036.8,597,2,-1.585580745,0.776127643,0.241573233,-0.809453103,-1.576177612,0.766341178,0.237360906,-0.809836434,-1.424614751,0.14613283,0.089086859,-1.278481922,-1.418618736,0.143894329,0.087565629,-1.274724407,-2.777482133,0.089045128,-0.302865651,-2.688437005,-5.612599066,-0.701183022,-1.093165793,-6.313782088,43.49758247,499.7901145,543.2876969,0.080563613,-2.361708388,-2.34251879,-1.570747581,-1.562513066,-2.866527261,-4.911416044,9.65209283,8.042266294,9.096190254,8.451729911,11.20922582,9.218871016,10.61854902,10.97909582,0.090226493,0.106962106,0.096262526,0.115289622,21.95150016,15.13012913,37.08162929,59.23156851,-0.065501497,0.964099335,0.898597838,1040,76.65438334,0,97.20795388,8.446836934,4.301651186,20.93098725,14.60287878,7.535348555,4.343627636,74.21272185,95.95372685,5.747081897,0.213912104,
1040,598,2,-1.489674938,0.862347177,0.24527741,-0.627327761,-1.48308976,0.852850671,0.240821768,-0.630239089,-1.278716597,0.015926007,0.144358107,-1.26279059,-1.276423533,0.016111786,0.14198787,-1.260311747,-2.676786999,-0.07807874,-0.156179174,-2.75486574,-5.216264217,-0.342727332,-1.293725031,-5.558991549,43.06869509,502.3374647,545.4061598,0.079472876,-2.352022115,-2.335940431,-1.294642604,-1.292535319,-2.598708259,-4.873536886,9.623549348,7.923602289,9.104826592,8.40685723,11.16258214,9.127120794,10.64480379,10.88345673,0.090378847,0.10908148,0.096298215,0.11550944,21.96353127,15.31918549,37.28271676,58.95268592,-0.053470385,1.15315569,1.099685306,1043.2,77.74203886,0,97.10487809,8.870093178,4.731535924,20.89033051,14.78188689,7.738144357,4.873067694,75.39314845,95.74870181,5.46326577,0.210627447,
1043.2,599,2,-1.388959741,0.823335748,0.231974426,-0.565623994,-1.3812784,0.810569087,0.224696318,-0.570709313,-1.274014206,-0.12058231,0.213468419,-1.394596517,-1.270265576,-0.119678256,0.208395984,-1.389943833,-2.753180215,0.084664282,-0.168708317,-2.668515932,-5.437854734,-0.655005979,-1.111229248,-6.092860713,46.39669006,500.2070212,546.6037113,0.085281112,-2.212295489,-2.191847487,-1.153431896,-1.15058732,-2.837844497,-4.782848756,9.700332191,7.895729438,9.053763802,8.370520376,11.24458235,9.116110929,10.62252796,10.85694704,0.089625513,0.109678958,0.097189729,0.116229667,22.45304894,15.1690804,37.62212934,59.68206453,0.436047287,1.003050599,1.439097886,1046.4,81.42388901,0,97.04292497,9.357247634,5.427684414,20.37521544,14.84822996,7.806984616,5.660962047,76.98662961,95.77772011,5.578669015,0.202509266,
1046.4,600,2,-1.469903641,0.613460322,0.252178622,-0.856443319,-1.458014773,0.601396889,0.24236721,-0.856617884,-1.471195378,-0.072997974,0.202209351,-1.544193352,-1.46234046,-0.07393462,0.19623375,-1.53627508,-3.205480632,0.384256408,-0.275183953,-2.821224223,-6.270747305,-1.380675532,-0.71225853,-7.651422837,50.64764787,495.5792489,546.2268968,0.092989967,-2.083363962,-2.059411662,-1.398197404,-1.38840584,-3.58973704,-4.890071773,9.779788858,7.986888418,9.017553495,8.409504003,11.33216648,9.215672501,10.59975671,10.96604562,0.088872764,0.108386194,0.097765895,0.116310482,22.71100823,14.91469146,37.6256997,60.344377,0.694006577,0.748661667,1.442668243,1049.6,85.11354273,0,97.09048324,9.942821342,6.069926974,19.64493548,14.79708484,8.057903152,6.322526864,78.1054153,96.10428567,6.176673573,0.207477331,
1049.6,601,2,-1.680291806,0.494955706,0.297017315,-1.1853361,-1.662105879,0.483988462,0.285632278,-1.178117418,-1.682171394,0.110031773,0.136308176,-1.57213962,-1.667555274,0.105336749,0.131131249,-1.562218525,-3.650129813,0.443379259,-0.289838299,-3.206750554,-6.914017425,-1.546229424,-0.571952713,-8.460246849,51.54018434,493.9798779,545.5200622,0.094722392,-2.175247511,-2.146094341,-1.792203167,-1.772892023,-4.093509071,-5.367788001,9.749548258,8.043188642,9.008325202,8.472478647,11.27316973,9.28662889,10.60428022,11.08356319,0.088967546,0.107727165,0.098010401,0.115822468,22.57678214,14.91255818,37.48934033,60.21508954,0.559780487,0.746528387,1.306308874,1052.8,86.13038545,0,97.10400532,10.25406296,6.328896886,19.20474106,14.78310676,8.579119368,6.552314886,78.09394381,96.45306613,6.030398705,0.225628442,
1052.8,602,2,-1.749968741,0.644751274,0.329976777,-1.105217466,-1.7288557,0.630535372,0.317956106,-1.098320329,-1.657362633,0.262781394,0.107688524,-1.394581239,-1.641401553,0.254551505,0.103070309,-1.386850048,-3.508541756,0.255314923,-0.178940197,-3.253226833,-6.622786857,-0.860133999,-0.834284788,-7.482920857,48.29457297,498.0272994,546.3218723,0.088795316,-2.394720015,-2.359391072,-1.920144028,-1.895953058,-3.763856679,-5.762652858,9.6229092,7.976060955,9.008072452,8.499448616,11.11075523,9.227135989,10.62017925,11.10137846,0.090011229,0.108852343,0.098162426,0.11527399,22.21839004,15.23425073,37.45264078,59.34526862,0.201388387,1.068220936,1.269609323,1056,86.00800328,0,97.02703343,9.846459,6.143067166,19.15689805,14.92375426,9.001091212,6.403584166,78.09658706,96.59226511,4.091876011,0.218293378,
1056,603,3,-1.540273145,0.837726827,0.355763784,-0.702546318,-1.524347179,0.82100878,0.344531105,-0.7033384,-1.373554557,0.317528381,0.135143213,-1.056026176,-1.36337858,0.308271749,0.130788419,-1.055106832,-2.833407024,0.100526233,-0.066011549,-2.732880791,-5.693389944,-0.266150347,-1.075723857,-5.959540291,45.14417535,503.7178488,548.8620241,0.082761398,-2.377999971,-2.345355959,-1.691082938,-1.671650329,-2.933933257,-5.427239597,9.538543609,7.88378491,9.024037559,8.510095983,11.03238315,9.110900655,10.63513568,11.08362499,0.090948576,0.109952865,0.097954484,0.114790927,21.84059095,15.53504547,37.37563642,58.48546195,-0.176410704,1.369015674,1.19260497,1059.2,88.28263328,0,96.96651045,8.819021379,5.536426765,19.22316141,15.13838092,8.90828392,6.000571879,78.39641639,96.57133002,1.406751713,0.153744185,
1059.2,604,3,-1.2546014,0.821463573,0.372663999,-0.433137827,-1.246857808,0.807458267,0.362640425,-0.439399541,-1.089995192,0.275434619,0.172367965,-0.814560574,-1.08776363,0.268179995,0.168211858,-0.819583636,-2.348095375,0.056488248,-0.015334715,-2.291607126,-5.153037595,-0.561402869,-0.927792496,-5.714440464,46.04665753,504.8676893,550.9143469,0.084060489,-2.076064973,-2.054316075,-1.365429811,-1.355943625,-2.404583623,-4.591634726,9.589667089,7.88871989,9.049031939,8.511124781,11.11322784,9.073502265,10.63889716,11.09965007,0.090641886,0.109351512,0.097448647,0.114924961,21.84954868,15.4288931,37.27844178,58.65516946,-0.167452975,1.262863298,1.095410323,1062.4,92.62310146,0,96.99629288,7.829150466,4.512983493,19.32807165,15.27737714,8.360845801,5.313505388,78.11597617,96.55058731,-0.065662779,0.05979616,
1062.4,605,3,-1.144102484,0.699556518,0.367166013,-0.444545966,-1.139204703,0.688337215,0.356750165,-0.450867488,-0.98977702,0.144518131,0.203796915,-0.845258889,-0.991285503,0.140544344,0.198725616,-0.850741159,-2.397856369,-0.038190188,0.034585249,-2.436046558,-5.319740218,-1.233035831,-0.596550149,-6.55277605,49.27231677,501.5323738,550.8046906,0.089862781,-1.843659002,-1.827541917,-1.134295151,-1.131829847,-2.359666181,-4.086704387,9.699822696,7.984488703,9.049566522,8.439233617,11.23062282,9.146184428,10.61408952,11.06467198,0.089510316,0.107617541,0.097208423,0.11655164,22.53199135,14.96181797,37.49380932,60.06829774,0.514989693,0.795788177,1.310777871,1065.6,95.9609757,0,97.05659628,7.396864223,3.221914444,19.68457593,15.37601546,7.790865238,4.322756687,77.54498939,96.55646075,-0.225697921,-0.006988033,
1065.6,606,3,-1.174755222,0.651039773,0.38874114,-0.523715449,-1.168548913,0.638813706,0.3767779,-0.529735208,-0.938942646,0.008698074,0.238278732,-0.930244572,-0.94111878,0.006983828,0.231578217,-0.934134953,-2.467844511,-0.172794764,0.097500178,-2.640639275,-5.446519062,-1.374287479,-0.486175453,-6.820806541,50.19082816,500.0377564,550.2285845,0.091618998,-1.825794994,-1.807362619,-0.94764072,-0.948102608,-2.295049747,-4.072231583,9.731115246,8.068721584,9.031830864,8.28999371,11.24960735,9.235640246,10.57736136,10.90420948,0.089072143,0.106404568,0.097254887,0.119014366,23.39470443,14.59231485,37.98701928,61.50817704,1.377702775,0.426285049,1.803987824,1068.8,97.43629954,0,97.05996745,7.441809682,2.036563327,20.28580783,15.61510785,7.480114138,3.272177539,77.3437194,96.49097878,-0.389189445,-0.026038971,
1068.8,607,3,-1.158783051,0.591765526,0.491528157,-0.567017525,-1.153800147,0.579775358,0.478921418,-0.574024789,-0.777996891,-0.009133585,0.253425645,-0.787130476,-0.782522845,-0.010337599,0.246537113,-0.792860444,-2.103989618,-0.115108568,0.06525685,-2.219098186,-5.012217361,-1.03692286,-0.634980903,-6.049140221,48.11277171,503.5276638,551.6404355,0.087701786,-1.750548577,-1.733575505,-0.768863305,-0.772185247,-1.98888105,-3.9752945,9.683397683,8.057151051,9.036696558,8.19486622,11.19768154,9.241212752,10.57859037,10.74837217,0.089594847,0.106782829,0.097163513,0.120016906,23.58564337,14.64196974,38.22761311,61.62128642,1.568641715,0.475939945,2.04458166,1072,98.11246729,0,97.00792768,7.598479729,1.312286578,20.7668883,16.01212038,7.367945224,2.628696356,76.79473215,96.32750017,-0.267542277,-0.006465459,
1072,608,3,-1.046407939,0.411633465,0.60050525,-0.634774474,-1.045596937,0.404580907,0.588016601,-0.64101603,-0.608869958,0.061897887,0.233783856,-0.546972071,-0.61735456,0.060558329,0.228172184,-0.55679623,-1.611447031,0.120286306,-0.096607822,-1.491160725,-4.452701226,-0.855707537,-0.823482661,-5.308408763,46.60972381,507.6372636,554.2469874,0.084606662,-1.458041404,-1.450177844,-0.670767846,-0.677912889,-1.731733337,-3.596993689,9.69111601,7.968938424,9.061131408,8.252576125,11.20044591,9.177895212,10.63537577,10.76750842,0.089508444,0.108413306,0.09715591,0.118590237,23.12098443,14.87624386,37.99722829,60.79790994,1.103982778,0.71021406,1.814196838,1075.2,98.17496155,0,96.98448618,7.698776796,1.08528497,20.88158904,16.34191616,7.308168489,2.710416337,75.62788014,96.20892618,2.087877562,0.054287299,
1075.2,609,3,-0.935559912,0.250400033,0.600008064,-0.685159879,-0.937642331,0.248521035,0.587728073,-0.689121296,-0.570283646,0.040980803,0.222857724,-0.529302843,-0.580661303,0.040300383,0.218067499,-0.54036092,-1.400287208,0.1616494,-0.237828104,-1.238637807,-4.312770159,-0.918812134,-0.945322044,-5.231582292,47.62419796,507.8365697,555.4607677,0.086214766,-1.185959945,-1.186163367,-0.611264448,-0.620961686,-1.561936608,-3.393958025,9.798662614,7.917149545,9.074046687,8.363684713,11.28400092,9.157928602,10.72051366,10.8978777,0.088094939,0.109573478,0.097651579,0.116844805,22.88146611,14.85350352,37.73496962,60.60641953,0.86446445,0.687473721,1.551938171,1078.4,97.57576267,0,97.05495871,7.768199131,1.130627331,20.78185734,16.4316381,7.26405657,3.359815643,75.66537467,96.29833357,6.794774868,0.151515679,
1078.4,610,3,-0.906963466,0.243870278,0.542542453,-0.663093188,-0.909934156,0.243950315,0.532297281,-0.665983841,-0.568132049,-0.138070815,0.26252635,-0.706202864,-0.577206761,-0.137011102,0.258204232,-0.714217862,-1.318964838,-0.13812477,-0.234144248,-1.457089608,-4.481960381,-0.877279175,-0.987266953,-5.359239556,49.21383434,505.8708191,555.0846534,0.089107762,-1.150833744,-1.153884471,-0.430061234,-0.440195659,-1.180840068,-3.604681205,9.851008122,7.979730707,9.08834549,8.363310314,11.32280343,9.236889958,10.80029089,10.93403505,0.087368164,0.108815124,0.09807201,0.117251745,23.20561357,14.62540631,37.83101989,61.28680896,1.188611918,0.459376517,1.647988435,1081.6,97.2771636,0,97.17753407,7.76948592,1.350636528,20.72046462,16.36794425,7.223685087,4.090749483,78.04661738,96.56034548,10.72178182,0.233036829,
1081.6,611,3,-0.932214755,0.25083648,0.578775734,-0.681378276,-0.935981662,0.25201544,0.572500258,-0.683966222,-0.464842283,-0.30965105,0.31895895,-0.774493333,-0.471952849,-0.306891126,0.316012237,-0.778843975,-1.120971627,-0.423896629,-0.152699144,-1.544868255,-4.585294846,-0.798687517,-0.885328325,-5.383982363,49.67178699,505.4439966,555.1157836,0.089924859,-1.183051235,-1.187997102,-0.155191233,-0.165061723,-0.697074998,-3.786607329,9.732032659,8.093513531,9.125049616,8.263822294,11.23328847,9.33443064,10.83885129,10.84655853,0.089032465,0.106895726,0.097643673,0.119165455,23.44981445,14.61866732,38.06848176,61.51794973,1.432812793,0.452637518,1.885450311,1084.8,97.78614033,0,97.24175845,7.592912446,1.937185366,20.73878793,16.33193186,7.123805759,4.572958109,80.72389805,96.7898874,10.64301567,0.233614503,
1084.8,612,3,-0.907945469,0.129727173,0.68652429,-0.778218296,-0.91309481,0.133044336,0.682430885,-0.780050475,-0.332863614,-0.315188769,0.331150055,-0.648052383,-0.340550353,-0.312206061,0.329828797,-0.652756414,-0.997490796,-0.425731488,-0.088205111,-1.423222283,-4.536212333,-1.08928618,-0.642529839,-5.625498512,50.04466922,506.1144133,556.1590825,0.090416516,-1.037672642,-1.046139146,-0.017674845,-0.028344292,-0.571759308,-3.446926153,9.622052183,8.13912673,9.156984899,8.224034208,11.14598491,9.352125647,10.82465241,10.81014521,0.090537835,0.105875278,0.096841931,0.119945091,23.29403482,14.75255565,38.04659048,61.12700217,1.277033168,0.586525857,1.863559025,1088,98.39429049,0,97.20507192,7.247180813,2.983375222,20.75433196,16.36864309,6.944035557,4.825381896,81.50237168,96.87960874,6.774429292,0.151387246,
1088,613,3,-0.817438255,0.070692507,0.685313328,-0.746745748,-0.824860197,0.076297547,0.680752134,-0.748562649,-0.313569272,-0.228372179,0.301235214,-0.541941451,-0.324845184,-0.226750509,0.301118534,-0.551595693,-1.170358475,-0.381424353,-0.014098258,-1.551782828,-4.446848588,-1.70116904,-0.432641662,-6.148017629,50.61799238,506.1836266,556.801619,0.09132653,-0.888130762,-0.901157744,-0.085197093,-0.098094675,-0.788934122,-2.745679548,9.757672522,8.105991525,9.168721971,8.304162622,11.22612514,9.309749387,10.82193024,10.9255657,0.08833499,0.106272057,0.096575672,0.118923012,23.30633167,14.48048337,37.78681504,61.56974058,1.289330018,0.314453573,1.603783592,1091.2,98.81736395,0,97.14064821,6.899942289,4.073080811,20.75538474,16.40794688,6.761263051,4.921055765,81.63625089,96.94106222,2.279527702,0.052521858,
1091.2,614,4,-0.840729552,0.302017064,0.542926246,-0.538712488,-0.850083997,0.309907414,0.538612784,-0.540176583,-0.410234255,-0.223944104,0.282236924,-0.634178358,-0.424161037,-0.223474006,0.283537533,-0.647635043,-1.459475945,-0.537827796,0.074922292,-1.997303741,-4.408232994,-2.091427984,-0.431670235,-6.499660977,48.69191002,507.6463901,556.3383001,0.08800456,-1.142746616,-1.159991411,-0.186290151,-0.200687031,-0.921648148,-2.31680501,9.942914145,8.084237554,9.186881266,8.393295833,11.34311568,9.293376916,10.8867322,11.08014808,0.085405727,0.106672077,0.09677696,0.118019563,23.56269491,14.06409713,37.62679204,62.50567913,1.545693256,-0.101932672,1.443760584,1094.4,99.41648116,0,97.1328201,6.708431503,4.555036799,20.78128154,16.41056329,6.638949416,4.761452275,83.14886158,97.0984439,-0.269437102,-0.005855021,
1094.4,615,4,-1.124930924,0.61790912,0.439224379,-0.507021805,-1.131301229,0.62779145,0.435027872,-0.503509779,-0.574187618,-0.3196724,0.295803166,-0.893860018,-0.585130594,-0.318332354,0.297323045,-0.903462948,-1.651073383,-0.691836146,0.063811017,-2.342909529,-4.532275009,-2.005931387,-0.623251055,-6.538206396,43.55632875,512.0357919,555.5921207,0.079052504,-1.742840044,-1.759092679,-0.254515218,-0.26679824,-0.959237238,-2.526343622,9.712199113,8.109031361,9.194611441,8.3871725,11.1897231,9.312650761,10.93423102,11.10947559,0.089104564,0.106236108,0.097032677,0.118456057,23.07443464,14.64744502,37.72187966,61.10621011,1.057432983,0.481415223,1.538848207,1097.6,99.57797045,0,97.18179072,6.675688183,4.246750516,20.8182216,16.40012996,6.543598511,4.300677161,84.75887154,97.29348326,-0.829107866,-0.021760676,
1097.6,616,4,-1.458481794,0.606678127,0.469916283,-0.851803668,-1.456199174,0.615841383,0.461653053,-0.840357792,-0.781079816,-0.396628452,0.311698106,-1.177708268,-0.784771694,-0.393153483,0.309912882,-1.177925177,-1.806078276,-0.620030084,-0.087146109,-2.42610836,-4.868260151,-1.784184086,-0.823081507,-6.652444238,40.25469064,514.4530663,554.7077569,0.073345937,-2.065159921,-2.072040557,-0.384451363,-0.391618211,-1.186048191,-3.084076065,9.126882908,8.120626701,9.140032062,8.326568624,10.81378316,9.303118453,10.85285545,11.00191795,0.098700667,0.105804393,0.097448185,0.119001808,21.59288446,16.26559485,37.85847932,57.04935903,-0.424117194,2.099565056,1.675447862,1100.8,98.58819993,0,97.22466195,6.684308519,3.617513547,20.82011258,16.3966751,6.427125526,3.774443814,84.27560626,97.41499655,-0.248830877,-0.007951759,
1100.8,617,4,-1.462700496,0.259317189,0.518575993,-1.203383306,-1.454610904,0.264690758,0.505117453,-1.189920146,-0.911968799,-0.421207973,0.306555301,-1.333176772,-0.911241543,-0.416708677,0.300379299,-1.32795022,-1.9092288,-0.526897215,-0.218784724,-2.436126016,-5.182325683,-1.771492279,-0.852861196,-6.953817962,43.42035692,508.9456354,552.3659923,0.079302443,-1.722017685,-1.719301663,-0.490760825,-0.494532865,-1.382331585,-3.410833404,8.89022961,8.089156349,9.059565995,8.326774744,10.68290344,9.257479212,10.71780633,10.91264798,0.103083875,0.106100423,0.097941048,0.118087411,20.58817198,17.13322752,37.7213995,54.65350174,-1.428829678,2.967197723,1.538368045,1104,97.97874549,0,97.20409232,6.632260913,3.191930509,20.78990804,16.38702264,6.317032071,3.451492348,82.76607302,97.50554978,1.512365193,0.044464803,
1104,618,4,-1.149798458,-0.068596394,0.497789376,-1.218394852,-1.145126124,-0.065627427,0.484497213,-1.210753551,-0.839177567,-0.483333539,0.301239736,-1.322511106,-0.840592404,-0.478948131,0.294187884,-1.319540535,-1.786491311,-0.661030232,-0.196488213,-2.447521543,-5.197177643,-1.888420097,-0.695745685,-7.08559774,50.02847192,498.0106364,548.0391083,0.09169364,-1.081202063,-1.079498698,-0.355844029,-0.361644273,-1.125461079,-3.308757546,9.353786388,8.072729633,9.044618937,8.423340196,11.01477776,9.25346235,10.68957129,10.98517343,0.096218508,0.106494441,0.098015041,0.11621482,21.22228622,16.09582631,37.31811252,56.93915422,-0.79471544,1.929796509,1.135081069,1107.2,99.62577989,0,97.122972,6.5196351,2.98095697,20.77380864,16.36085473,6.260887347,3.2670532,82.56710357,97.66461308,4.35080042,0.130163279,
1107.2,619,4,-0.965269713,-0.208002531,0.482916082,-1.173272244,-0.96658308,-0.202774995,0.473040574,-1.169358075,-0.719050658,-0.622318548,0.325006001,-1.341369206,-0.724681814,-0.616742661,0.31976307,-1.341424475,-1.60896592,-0.887147631,-0.102613857,-2.496113551,-5.088363484,-1.984611179,-0.501211905,-7.072974663,53.18041623,490.2677836,543.4481998,0.098031881,-0.757267182,-0.763808085,-0.09673211,-0.107939153,-0.721818288,-3.103752305,9.953806927,8.114431619,9.086952991,8.527947978,11.40726318,9.328194226,10.7614258,11.16801471,0.086501101,0.106266161,0.097770868,0.115246436,22.60517236,14.43500852,37.04018088,60.98010889,0.588170705,0.268978724,0.857149429,1110.4,101.8381777,0,97.06365504,6.41704339,2.652984522,20.79109049,16.35210945,6.236763636,2.951025197,83.40670026,97.82403318,6.772592756,0.202591251,
